point_cloud_path,cls_name
/home/yjli/dataset/BosphorusDB/bs051/bs051_N_N_0_farthest_sampled.txt,51
/home/yjli/dataset/BosphorusDB/bs034/bs034_LFAU_20_0_farthest_sampled.txt,34
/home/yjli/dataset/BosphorusDB/bs067/bs067_UFAU_4_0_farthest_sampled.txt,67
/home/yjli/dataset/BosphorusDB/bs009/bs009_O_GLASSES_0_farthest_sampled.txt,9
/home/yjli/dataset/BosphorusDB/bs027/bs027_LFAU_27_0_farthest_sampled.txt,27
/home/yjli/dataset/BosphorusDB/bs088/bs088_LFAU_26_0_farthest_sampled.txt,88
/home/yjli/dataset/BosphorusDB/bs075/bs075_N_N_2_farthest_sampled.txt,75
/home/yjli/dataset/BosphorusDB/bs094/bs094_LFAU_12R_0_farthest_sampled.txt,94
/home/yjli/dataset/BosphorusDB/bs012/bs012_E_FEAR_0_farthest_sampled.txt,12
/home/yjli/dataset/BosphorusDB/bs091/bs091_N_N_0_farthest_sampled.txt,91
/home/yjli/dataset/BosphorusDB/bs082/bs082_LFAU_34_0_farthest_sampled.txt,82
/home/yjli/dataset/BosphorusDB/bs029/bs029_PR_D_0_farthest_sampled.txt,29
/home/yjli/dataset/BosphorusDB/bs028/bs028_YR_L90_0_farthest_sampled.txt,28
/home/yjli/dataset/BosphorusDB/bs095/bs095_O_GLASSES_0_farthest_sampled.txt,95
/home/yjli/dataset/BosphorusDB/bs069/bs069_LFAU_27_0_farthest_sampled.txt,69
/home/yjli/dataset/BosphorusDB/bs032/bs032_PR_D_0_farthest_sampled.txt,32
/home/yjli/dataset/BosphorusDB/bs000/bs000_CAU_A22A25_0_farthest_sampled.txt,0
/home/yjli/dataset/BosphorusDB/bs054/bs054_N_N_0_farthest_sampled.txt,54
/home/yjli/dataset/BosphorusDB/bs037/bs037_UFAU_44_0_farthest_sampled.txt,37
/home/yjli/dataset/BosphorusDB/bs037/bs037_E_HAPPY_0_farthest_sampled.txt,37
/home/yjli/dataset/BosphorusDB/bs090/bs090_O_GLASSES_0_farthest_sampled.txt,90
/home/yjli/dataset/BosphorusDB/bs034/bs034_LFAU_26_0_farthest_sampled.txt,34
/home/yjli/dataset/BosphorusDB/bs045/bs045_YR_R90_0_farthest_sampled.txt,45
/home/yjli/dataset/BosphorusDB/bs029/bs029_E_HAPPY_0_farthest_sampled.txt,29
/home/yjli/dataset/BosphorusDB/bs018/bs018_LFAU_12LW_0_farthest_sampled.txt,18
/home/yjli/dataset/BosphorusDB/bs017/bs017_YR_R45_0_farthest_sampled.txt,17
/home/yjli/dataset/BosphorusDB/bs014/bs014_UFAU_2_0_farthest_sampled.txt,14
/home/yjli/dataset/BosphorusDB/bs007/bs007_N_N_0_farthest_sampled.txt,7
/home/yjli/dataset/BosphorusDB/bs018/bs018_PR_U_0_farthest_sampled.txt,18
/home/yjli/dataset/BosphorusDB/bs016/bs016_E_DISGUST_0_farthest_sampled.txt,16
/home/yjli/dataset/BosphorusDB/bs057/bs057_YR_R20_0_farthest_sampled.txt,57
/home/yjli/dataset/BosphorusDB/bs034/bs034_E_SADNESS_0_farthest_sampled.txt,34
/home/yjli/dataset/BosphorusDB/bs004/bs004_YR_R90_0_farthest_sampled.txt,4
/home/yjli/dataset/BosphorusDB/bs019/bs019_CR_RU_0_farthest_sampled.txt,19
/home/yjli/dataset/BosphorusDB/bs028/bs028_O_EYE_0_farthest_sampled.txt,28
/home/yjli/dataset/BosphorusDB/bs016/bs016_LFAU_34_0_farthest_sampled.txt,16
/home/yjli/dataset/BosphorusDB/bs043/bs043_LFAU_12L_0_farthest_sampled.txt,43
/home/yjli/dataset/BosphorusDB/bs083/bs083_LFAU_12LW_0_farthest_sampled.txt,83
/home/yjli/dataset/BosphorusDB/bs045/bs045_UFAU_43_0_farthest_sampled.txt,45
/home/yjli/dataset/BosphorusDB/bs046/bs046_E_HAPPY_0_farthest_sampled.txt,46
/home/yjli/dataset/BosphorusDB/bs003/bs003_YR_L45_0_farthest_sampled.txt,3
/home/yjli/dataset/BosphorusDB/bs092/bs092_O_GLASSES_0_farthest_sampled.txt,92
/home/yjli/dataset/BosphorusDB/bs028/bs028_UFAU_44_0_farthest_sampled.txt,28
/home/yjli/dataset/BosphorusDB/bs101/bs101_N_N_0_farthest_sampled.txt,101
/home/yjli/dataset/BosphorusDB/bs046/bs046_E_SADNESS_0_farthest_sampled.txt,46
/home/yjli/dataset/BosphorusDB/bs038/bs038_LFAU_34_0_farthest_sampled.txt,38
/home/yjli/dataset/BosphorusDB/bs070/bs070_UFAU_4_0_farthest_sampled.txt,70
/home/yjli/dataset/BosphorusDB/bs044/bs044_CAU_A26A12lw_0_farthest_sampled.txt,44
/home/yjli/dataset/BosphorusDB/bs008/bs008_E_FEAR_0_farthest_sampled.txt,8
/home/yjli/dataset/BosphorusDB/bs019/bs019_O_EYE_0_farthest_sampled.txt,19
/home/yjli/dataset/BosphorusDB/bs037/bs037_E_SURPRISE_0_farthest_sampled.txt,37
/home/yjli/dataset/BosphorusDB/bs100/bs100_LFAU_25_0_farthest_sampled.txt,100
/home/yjli/dataset/BosphorusDB/bs043/bs043_CAU_A26A12lw_0_farthest_sampled.txt,43
/home/yjli/dataset/BosphorusDB/bs046/bs046_O_HAIR_0_farthest_sampled.txt,46
/home/yjli/dataset/BosphorusDB/bs044/bs044_YR_R30_0_farthest_sampled.txt,44
/home/yjli/dataset/BosphorusDB/bs097/bs097_CR_RU_0_farthest_sampled.txt,97
/home/yjli/dataset/BosphorusDB/bs041/bs041_UFAU_44_0_farthest_sampled.txt,41
/home/yjli/dataset/BosphorusDB/bs082/bs082_O_HAIR_0_farthest_sampled.txt,82
/home/yjli/dataset/BosphorusDB/bs083/bs083_N_N_3_farthest_sampled.txt,83
/home/yjli/dataset/BosphorusDB/bs000/bs000_LFAU_28_0_farthest_sampled.txt,0
/home/yjli/dataset/BosphorusDB/bs029/bs029_YR_R30_0_farthest_sampled.txt,29
/home/yjli/dataset/BosphorusDB/bs040/bs040_LFAU_12L_0_farthest_sampled.txt,40
/home/yjli/dataset/BosphorusDB/bs046/bs046_YR_L90_0_farthest_sampled.txt,46
/home/yjli/dataset/BosphorusDB/bs035/bs035_E_FEAR_0_farthest_sampled.txt,35
/home/yjli/dataset/BosphorusDB/bs017/bs017_CR_RU_0_farthest_sampled.txt,17
/home/yjli/dataset/BosphorusDB/bs000/bs000_PR_SU_0_farthest_sampled.txt,0
/home/yjli/dataset/BosphorusDB/bs020/bs020_YR_R20_0_farthest_sampled.txt,20
/home/yjli/dataset/BosphorusDB/bs037/bs037_LFAU_10_0_farthest_sampled.txt,37
/home/yjli/dataset/BosphorusDB/bs026/bs026_CR_RU_0_farthest_sampled.txt,26
/home/yjli/dataset/BosphorusDB/bs002/bs002_LFAU_10_0_farthest_sampled.txt,2
/home/yjli/dataset/BosphorusDB/bs029/bs029_LFAU_14_0_farthest_sampled.txt,29
/home/yjli/dataset/BosphorusDB/bs014/bs014_LFAU_25_0_farthest_sampled.txt,14
/home/yjli/dataset/BosphorusDB/bs073/bs073_PR_SD_0_farthest_sampled.txt,73
/home/yjli/dataset/BosphorusDB/bs099/bs099_CR_RD_0_farthest_sampled.txt,99
/home/yjli/dataset/BosphorusDB/bs093/bs093_LFAU_15_0_farthest_sampled.txt,93
/home/yjli/dataset/BosphorusDB/bs099/bs099_LFAU_28_0_farthest_sampled.txt,99
/home/yjli/dataset/BosphorusDB/bs029/bs029_O_HAIR_0_farthest_sampled.txt,29
/home/yjli/dataset/BosphorusDB/bs036/bs036_LFAU_12LW_0_farthest_sampled.txt,36
/home/yjli/dataset/BosphorusDB/bs033/bs033_LFAU_12_0_farthest_sampled.txt,33
/home/yjli/dataset/BosphorusDB/bs041/bs041_LFAU_24_0_farthest_sampled.txt,41
/home/yjli/dataset/BosphorusDB/bs042/bs042_LFAU_22_0_farthest_sampled.txt,42
/home/yjli/dataset/BosphorusDB/bs062/bs062_UFAU_43_0_farthest_sampled.txt,62
/home/yjli/dataset/BosphorusDB/bs040/bs040_LFAU_27_0_farthest_sampled.txt,40
/home/yjli/dataset/BosphorusDB/bs023/bs023_YR_R10_0_farthest_sampled.txt,23
/home/yjli/dataset/BosphorusDB/bs066/bs066_PR_D_0_farthest_sampled.txt,66
/home/yjli/dataset/BosphorusDB/bs035/bs035_PR_SU_0_farthest_sampled.txt,35
/home/yjli/dataset/BosphorusDB/bs078/bs078_PR_U_0_farthest_sampled.txt,78
/home/yjli/dataset/BosphorusDB/bs084/bs084_LFAU_20_0_farthest_sampled.txt,84
/home/yjli/dataset/BosphorusDB/bs048/bs048_N_N_3_farthest_sampled.txt,48
/home/yjli/dataset/BosphorusDB/bs065/bs065_PR_SU_0_farthest_sampled.txt,65
/home/yjli/dataset/BosphorusDB/bs014/bs014_LFAU_12LW_0_farthest_sampled.txt,14
/home/yjli/dataset/BosphorusDB/bs098/bs098_LFAU_12_0_farthest_sampled.txt,98
/home/yjli/dataset/BosphorusDB/bs102/bs102_O_GLASSES_0_farthest_sampled.txt,102
/home/yjli/dataset/BosphorusDB/bs023/bs023_CR_RU_0_farthest_sampled.txt,23
/home/yjli/dataset/BosphorusDB/bs027/bs027_LFAU_24_0_farthest_sampled.txt,27
/home/yjli/dataset/BosphorusDB/bs023/bs023_CAU_A12A15_0_farthest_sampled.txt,23
/home/yjli/dataset/BosphorusDB/bs040/bs040_YR_R45_0_farthest_sampled.txt,40
/home/yjli/dataset/BosphorusDB/bs093/bs093_CAU_A26A12lw_0_farthest_sampled.txt,93
/home/yjli/dataset/BosphorusDB/bs045/bs045_UFAU_2_0_farthest_sampled.txt,45
/home/yjli/dataset/BosphorusDB/bs042/bs042_YR_R90_0_farthest_sampled.txt,42
/home/yjli/dataset/BosphorusDB/bs027/bs027_YR_L45_0_farthest_sampled.txt,27
/home/yjli/dataset/BosphorusDB/bs098/bs098_LFAU_26_0_farthest_sampled.txt,98
/home/yjli/dataset/BosphorusDB/bs085/bs085_LFAU_22_0_farthest_sampled.txt,85
/home/yjli/dataset/BosphorusDB/bs015/bs015_CAU_A22A25_0_farthest_sampled.txt,15
/home/yjli/dataset/BosphorusDB/bs063/bs063_PR_U_0_farthest_sampled.txt,63
/home/yjli/dataset/BosphorusDB/bs063/bs063_LFAU_34_0_farthest_sampled.txt,63
/home/yjli/dataset/BosphorusDB/bs000/bs000_LFAU_34_0_farthest_sampled.txt,0
/home/yjli/dataset/BosphorusDB/bs099/bs099_LFAU_20_0_farthest_sampled.txt,99
/home/yjli/dataset/BosphorusDB/bs023/bs023_PR_SU_0_farthest_sampled.txt,23
/home/yjli/dataset/BosphorusDB/bs029/bs029_LFAU_26_0_farthest_sampled.txt,29
/home/yjli/dataset/BosphorusDB/bs072/bs072_CR_RU_0_farthest_sampled.txt,72
/home/yjli/dataset/BosphorusDB/bs041/bs041_YR_R45_0_farthest_sampled.txt,41
/home/yjli/dataset/BosphorusDB/bs097/bs097_E_HAPPY_0_farthest_sampled.txt,97
/home/yjli/dataset/BosphorusDB/bs014/bs014_LFAU_12_0_farthest_sampled.txt,14
/home/yjli/dataset/BosphorusDB/bs018/bs018_LFAU_12_0_farthest_sampled.txt,18
/home/yjli/dataset/BosphorusDB/bs101/bs101_PR_SD_0_farthest_sampled.txt,101
/home/yjli/dataset/BosphorusDB/bs037/bs037_E_FEAR_0_farthest_sampled.txt,37
/home/yjli/dataset/BosphorusDB/bs038/bs038_UFAU_2_0_farthest_sampled.txt,38
/home/yjli/dataset/BosphorusDB/bs024/bs024_UFAU_43_0_farthest_sampled.txt,24
/home/yjli/dataset/BosphorusDB/bs004/bs004_E_DISGUST_0_farthest_sampled.txt,4
/home/yjli/dataset/BosphorusDB/bs040/bs040_LFAU_34_0_farthest_sampled.txt,40
/home/yjli/dataset/BosphorusDB/bs013/bs013_YR_R10_0_farthest_sampled.txt,13
/home/yjli/dataset/BosphorusDB/bs011/bs011_E_FEAR_0_farthest_sampled.txt,11
/home/yjli/dataset/BosphorusDB/bs015/bs015_PR_SU_0_farthest_sampled.txt,15
/home/yjli/dataset/BosphorusDB/bs054/bs054_O_MOUTH_0_farthest_sampled.txt,54
/home/yjli/dataset/BosphorusDB/bs018/bs018_E_FEAR_0_farthest_sampled.txt,18
/home/yjli/dataset/BosphorusDB/bs069/bs069_CR_RU_0_farthest_sampled.txt,69
/home/yjli/dataset/BosphorusDB/bs049/bs049_LFAU_28_0_farthest_sampled.txt,49
/home/yjli/dataset/BosphorusDB/bs074/bs074_LFAU_28_0_farthest_sampled.txt,74
/home/yjli/dataset/BosphorusDB/bs026/bs026_YR_R90_0_farthest_sampled.txt,26
/home/yjli/dataset/BosphorusDB/bs006/bs006_LFAU_12R_0_farthest_sampled.txt,6
/home/yjli/dataset/BosphorusDB/bs076/bs076_LFAU_12_0_farthest_sampled.txt,76
/home/yjli/dataset/BosphorusDB/bs025/bs025_UFAU_4_0_farthest_sampled.txt,25
/home/yjli/dataset/BosphorusDB/bs022/bs022_O_MOUTH_0_farthest_sampled.txt,22
/home/yjli/dataset/BosphorusDB/bs046/bs046_UFAU_2_0_farthest_sampled.txt,46
/home/yjli/dataset/BosphorusDB/bs045/bs045_CAU_A12A15_0_farthest_sampled.txt,45
/home/yjli/dataset/BosphorusDB/bs087/bs087_YR_R90_0_farthest_sampled.txt,87
/home/yjli/dataset/BosphorusDB/bs030/bs030_O_HAIR_0_farthest_sampled.txt,30
/home/yjli/dataset/BosphorusDB/bs024/bs024_YR_R45_0_farthest_sampled.txt,24
/home/yjli/dataset/BosphorusDB/bs083/bs083_UFAU_44_0_farthest_sampled.txt,83
/home/yjli/dataset/BosphorusDB/bs033/bs033_PR_U_0_farthest_sampled.txt,33
/home/yjli/dataset/BosphorusDB/bs015/bs015_IGN_INV_0_farthest_sampled.txt,15
/home/yjli/dataset/BosphorusDB/bs036/bs036_LFAU_24_0_farthest_sampled.txt,36
/home/yjli/dataset/BosphorusDB/bs004/bs004_LFAU_27_0_farthest_sampled.txt,4
/home/yjli/dataset/BosphorusDB/bs036/bs036_LFAU_17_0_farthest_sampled.txt,36
/home/yjli/dataset/BosphorusDB/bs055/bs055_O_GLASSES_0_farthest_sampled.txt,55
/home/yjli/dataset/BosphorusDB/bs009/bs009_LFAU_14_0_farthest_sampled.txt,9
/home/yjli/dataset/BosphorusDB/bs005/bs005_YR_L45_0_farthest_sampled.txt,5
/home/yjli/dataset/BosphorusDB/bs000/bs000_O_HAIR_0_farthest_sampled.txt,0
/home/yjli/dataset/BosphorusDB/bs072/bs072_CAU_A22A25_0_farthest_sampled.txt,72
/home/yjli/dataset/BosphorusDB/bs011/bs011_CR_RD_0_farthest_sampled.txt,11
/home/yjli/dataset/BosphorusDB/bs040/bs040_PR_D_0_farthest_sampled.txt,40
/home/yjli/dataset/BosphorusDB/bs092/bs092_PR_SU_0_farthest_sampled.txt,92
/home/yjli/dataset/BosphorusDB/bs051/bs051_UFAU_4_0_farthest_sampled.txt,51
/home/yjli/dataset/BosphorusDB/bs101/bs101_LFAU_28_0_farthest_sampled.txt,101
/home/yjli/dataset/BosphorusDB/bs028/bs028_YR_R45_0_farthest_sampled.txt,28
/home/yjli/dataset/BosphorusDB/bs104/bs104_LFAU_9_0_farthest_sampled.txt,104
/home/yjli/dataset/BosphorusDB/bs102/bs102_LFAU_12LW_0_farthest_sampled.txt,102
/home/yjli/dataset/BosphorusDB/bs036/bs036_YR_L90_0_farthest_sampled.txt,36
/home/yjli/dataset/BosphorusDB/bs042/bs042_O_EYE_0_farthest_sampled.txt,42
/home/yjli/dataset/BosphorusDB/bs073/bs073_O_MOUTH_0_farthest_sampled.txt,73
/home/yjli/dataset/BosphorusDB/bs020/bs020_LFAU_27_0_farthest_sampled.txt,20
/home/yjli/dataset/BosphorusDB/bs055/bs055_O_HAIR_0_farthest_sampled.txt,55
/home/yjli/dataset/BosphorusDB/bs089/bs089_E_FEAR_0_farthest_sampled.txt,89
/home/yjli/dataset/BosphorusDB/bs035/bs035_LFAU_28_0_farthest_sampled.txt,35
/home/yjli/dataset/BosphorusDB/bs099/bs099_CAU_A22A25_0_farthest_sampled.txt,99
/home/yjli/dataset/BosphorusDB/bs009/bs009_PR_D_0_farthest_sampled.txt,9
/home/yjli/dataset/BosphorusDB/bs059/bs059_YR_L90_0_farthest_sampled.txt,59
/home/yjli/dataset/BosphorusDB/bs101/bs101_UFAU_4_0_farthest_sampled.txt,101
/home/yjli/dataset/BosphorusDB/bs022/bs022_LFAU_34_0_farthest_sampled.txt,22
/home/yjli/dataset/BosphorusDB/bs061/bs061_UFAU_2_0_farthest_sampled.txt,61
/home/yjli/dataset/BosphorusDB/bs076/bs076_UFAU_2_0_farthest_sampled.txt,76
/home/yjli/dataset/BosphorusDB/bs056/bs056_LFAU_28_0_farthest_sampled.txt,56
/home/yjli/dataset/BosphorusDB/bs089/bs089_E_HAPPY_0_farthest_sampled.txt,89
/home/yjli/dataset/BosphorusDB/bs056/bs056_YR_R30_0_farthest_sampled.txt,56
/home/yjli/dataset/BosphorusDB/bs020/bs020_LFAU_22_0_farthest_sampled.txt,20
/home/yjli/dataset/BosphorusDB/bs015/bs015_CAU_A26A12lw_0_farthest_sampled.txt,15
/home/yjli/dataset/BosphorusDB/bs057/bs057_O_HAIR_0_farthest_sampled.txt,57
/home/yjli/dataset/BosphorusDB/bs022/bs022_LFAU_23_0_farthest_sampled.txt,22
/home/yjli/dataset/BosphorusDB/bs007/bs007_PR_SU_0_farthest_sampled.txt,7
/home/yjli/dataset/BosphorusDB/bs058/bs058_YR_R30_0_farthest_sampled.txt,58
/home/yjli/dataset/BosphorusDB/bs026/bs026_E_ANGER_0_farthest_sampled.txt,26
/home/yjli/dataset/BosphorusDB/bs008/bs008_E_HAPPY_0_farthest_sampled.txt,8
/home/yjli/dataset/BosphorusDB/bs086/bs086_CR_RU_0_farthest_sampled.txt,86
/home/yjli/dataset/BosphorusDB/bs082/bs082_UFAU_44_0_farthest_sampled.txt,82
/home/yjli/dataset/BosphorusDB/bs080/bs080_LFAU_27_0_farthest_sampled.txt,80
/home/yjli/dataset/BosphorusDB/bs007/bs007_YR_R90_0_farthest_sampled.txt,7
/home/yjli/dataset/BosphorusDB/bs009/bs009_YR_R30_0_farthest_sampled.txt,9
/home/yjli/dataset/BosphorusDB/bs033/bs033_LFAU_12L_0_farthest_sampled.txt,33
/home/yjli/dataset/BosphorusDB/bs024/bs024_LFAU_16_0_farthest_sampled.txt,24
/home/yjli/dataset/BosphorusDB/bs080/bs080_CAU_A22A25_0_farthest_sampled.txt,80
/home/yjli/dataset/BosphorusDB/bs104/bs104_E_HAPPY_0_farthest_sampled.txt,104
/home/yjli/dataset/BosphorusDB/bs094/bs094_LFAU_28_0_farthest_sampled.txt,94
/home/yjli/dataset/BosphorusDB/bs010/bs010_E_FEAR_0_farthest_sampled.txt,10
/home/yjli/dataset/BosphorusDB/bs008/bs008_YR_R30_0_farthest_sampled.txt,8
/home/yjli/dataset/BosphorusDB/bs101/bs101_LFAU_18_0_farthest_sampled.txt,101
/home/yjli/dataset/BosphorusDB/bs080/bs080_UFAU_43_0_farthest_sampled.txt,80
/home/yjli/dataset/BosphorusDB/bs002/bs002_UFAU_4_0_farthest_sampled.txt,2
/home/yjli/dataset/BosphorusDB/bs028/bs028_LFAU_17_0_farthest_sampled.txt,28
/home/yjli/dataset/BosphorusDB/bs018/bs018_LFAU_17_0_farthest_sampled.txt,18
/home/yjli/dataset/BosphorusDB/bs035/bs035_YR_R20_0_farthest_sampled.txt,35
/home/yjli/dataset/BosphorusDB/bs096/bs096_E_SADNESS_0_farthest_sampled.txt,96
/home/yjli/dataset/BosphorusDB/bs092/bs092_UFAU_43_0_farthest_sampled.txt,92
/home/yjli/dataset/BosphorusDB/bs103/bs103_LFAU_34_0_farthest_sampled.txt,103
/home/yjli/dataset/BosphorusDB/bs064/bs064_YR_L45_0_farthest_sampled.txt,64
/home/yjli/dataset/BosphorusDB/bs038/bs038_LFAU_17_0_farthest_sampled.txt,38
/home/yjli/dataset/BosphorusDB/bs006/bs006_PR_D_0_farthest_sampled.txt,6
/home/yjli/dataset/BosphorusDB/bs014/bs014_YR_R30_0_farthest_sampled.txt,14
/home/yjli/dataset/BosphorusDB/bs070/bs070_YR_R20_0_farthest_sampled.txt,70
/home/yjli/dataset/BosphorusDB/bs006/bs006_E_ANGER_0_farthest_sampled.txt,6
/home/yjli/dataset/BosphorusDB/bs095/bs095_N_N_0_farthest_sampled.txt,95
/home/yjli/dataset/BosphorusDB/bs012/bs012_O_EYE_0_farthest_sampled.txt,12
/home/yjli/dataset/BosphorusDB/bs039/bs039_UFAU_1_0_farthest_sampled.txt,39
/home/yjli/dataset/BosphorusDB/bs069/bs069_YR_R10_0_farthest_sampled.txt,69
/home/yjli/dataset/BosphorusDB/bs000/bs000_YR_R45_0_farthest_sampled.txt,0
/home/yjli/dataset/BosphorusDB/bs046/bs046_YR_R10_0_farthest_sampled.txt,46
/home/yjli/dataset/BosphorusDB/bs011/bs011_LFAU_27_0_farthest_sampled.txt,11
/home/yjli/dataset/BosphorusDB/bs081/bs081_LFAU_20_0_farthest_sampled.txt,81
/home/yjli/dataset/BosphorusDB/bs046/bs046_E_FEAR_0_farthest_sampled.txt,46
/home/yjli/dataset/BosphorusDB/bs058/bs058_E_HAPPY_0_farthest_sampled.txt,58
/home/yjli/dataset/BosphorusDB/bs094/bs094_LFAU_16_0_farthest_sampled.txt,94
/home/yjli/dataset/BosphorusDB/bs051/bs051_LFAU_12_0_farthest_sampled.txt,51
/home/yjli/dataset/BosphorusDB/bs001/bs001_E_ANGER_0_farthest_sampled.txt,1
/home/yjli/dataset/BosphorusDB/bs032/bs032_UFAU_44_0_farthest_sampled.txt,32
/home/yjli/dataset/BosphorusDB/bs069/bs069_LFAU_12_0_farthest_sampled.txt,69
/home/yjli/dataset/BosphorusDB/bs059/bs059_YR_R30_0_farthest_sampled.txt,59
/home/yjli/dataset/BosphorusDB/bs030/bs030_O_MOUTH_0_farthest_sampled.txt,30
/home/yjli/dataset/BosphorusDB/bs050/bs050_PR_SD_0_farthest_sampled.txt,50
/home/yjli/dataset/BosphorusDB/bs012/bs012_PR_SD_0_farthest_sampled.txt,12
/home/yjli/dataset/BosphorusDB/bs013/bs013_LFAU_26_0_farthest_sampled.txt,13
/home/yjli/dataset/BosphorusDB/bs075/bs075_YR_R20_0_farthest_sampled.txt,75
/home/yjli/dataset/BosphorusDB/bs085/bs085_E_FEAR_0_farthest_sampled.txt,85
/home/yjli/dataset/BosphorusDB/bs010/bs010_CAU_A22A25_0_farthest_sampled.txt,10
/home/yjli/dataset/BosphorusDB/bs061/bs061_UFAU_4_0_farthest_sampled.txt,61
/home/yjli/dataset/BosphorusDB/bs099/bs099_UFAU_1_0_farthest_sampled.txt,99
/home/yjli/dataset/BosphorusDB/bs012/bs012_YR_L45_0_farthest_sampled.txt,12
/home/yjli/dataset/BosphorusDB/bs012/bs012_E_SURPRISE_0_farthest_sampled.txt,12
/home/yjli/dataset/BosphorusDB/bs081/bs081_O_GLASSES_0_farthest_sampled.txt,81
/home/yjli/dataset/BosphorusDB/bs045/bs045_E_ANGER_0_farthest_sampled.txt,45
/home/yjli/dataset/BosphorusDB/bs056/bs056_LFAU_9_0_farthest_sampled.txt,56
/home/yjli/dataset/BosphorusDB/bs089/bs089_LFAU_10_0_farthest_sampled.txt,89
/home/yjli/dataset/BosphorusDB/bs003/bs003_E_SADNESS_0_farthest_sampled.txt,3
/home/yjli/dataset/BosphorusDB/bs020/bs020_YR_L90_0_farthest_sampled.txt,20
/home/yjli/dataset/BosphorusDB/bs070/bs070_YR_L90_0_farthest_sampled.txt,70
/home/yjli/dataset/BosphorusDB/bs008/bs008_CR_RU_0_farthest_sampled.txt,8
/home/yjli/dataset/BosphorusDB/bs009/bs009_E_SURPRISE_0_farthest_sampled.txt,9
/home/yjli/dataset/BosphorusDB/bs037/bs037_LFAU_18_0_farthest_sampled.txt,37
/home/yjli/dataset/BosphorusDB/bs078/bs078_YR_R30_0_farthest_sampled.txt,78
/home/yjli/dataset/BosphorusDB/bs083/bs083_YR_R45_0_farthest_sampled.txt,83
/home/yjli/dataset/BosphorusDB/bs052/bs052_PR_SU_0_farthest_sampled.txt,52
